1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
336, forest, minecraft:forest, CREATURE, monsters_and_girls:brown_mushroom_gal, 20, 1, 4
337, forest, minecraft:forest, CREATURE, monsters_and_girls:brown_mandragora, 15, 1, 3
338, forest, minecraft:forest, CREATURE, untitledduckmod:duck, 22, 1, 2
339, forest, minecraft:forest, CREATURE, untitledduckmod:goose, 22, 1, 2
340, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 1, 2
341, forest, minecraft:forest, AMBIENT, alexsmobs:fly, 5, 2, 3
342, forest, minecraft:forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
343, forest, minecraft:forest, AMBIENT, alexsmobs:fly, 5, 2, 3
344, forest, minecraft:forest, AMBIENT, alexsmobs:cockroach, 5, 1, 3
345, forest, minecraft:forest, AMBIENT, terraincognita:butterfly, 28, 2, 3
346, forest, minecraft:forest, WATER_CREATURE, experimental_m:guara, 10, 1, 1
347, forest, minecraft:forest, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
348, forest, minecraft:forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
349, forest, minecraft:forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
350, forest, minecraft:forest, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
351, forest, minecraft:forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
352, forest, minecraft:forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
353, forest, minecraft:forest, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
354, forest, minecraft:forest, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
355, forest, minecraft:forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
356, taiga, minecraft:taiga, MONSTER, minecraft:spider, 30, 1, 2
357, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 30, 1, 2
358, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
359, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 30, 1, 2
360, taiga, minecraft:taiga, MONSTER, minecraft:creeper, 30, 1, 2
361, taiga, minecraft:taiga, MONSTER, minecraft:slime, 30, 1, 2
362, taiga, minecraft:taiga, MONSTER, minecraft:enderman, 10, 1, 2
363, taiga, minecraft:taiga, MONSTER, minecraft:witch, 5, 1, 1
364, taiga, minecraft:taiga, MONSTER, geode:redstonegeode, 20, 1, 1
365, taiga, minecraft:taiga, MONSTER, geode:quartzgeode, 20, 1, 1
366, taiga, minecraft:taiga, MONSTER, geode:lapisgeode, 20, 1, 1
367, taiga, minecraft:taiga, MONSTER, geode:irongeode, 20, 1, 1
368, taiga, minecraft:taiga, MONSTER, geode:goldgeode, 20, 1, 1
369, taiga, minecraft:taiga, MONSTER, geode:glowstonegeode, 20, 1, 1
370, taiga, minecraft:taiga, MONSTER, geode:emeraldgeode, 20, 1, 1
371, taiga, minecraft:taiga, MONSTER, geode:diamondgeode, 25, 1, 1
372, taiga, minecraft:taiga, MONSTER, geode:coalgeode, 20, 1, 1
373, taiga, minecraft:taiga, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
374, taiga, minecraft:taiga, MONSTER, experimental_m:vixi, 7, 1, 1
375, taiga, minecraft:taiga, MONSTER, experimental_m:vinci, 5, 1, 1
376, taiga, minecraft:taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
377, taiga, minecraft:taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
378, taiga, minecraft:taiga, MONSTER, experimental_m:sombra, 5, 1, 1
379, taiga, minecraft:taiga, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
380, taiga, minecraft:taiga, MONSTER, experimental_m:rotscal, 5, 1, 1
381, taiga, minecraft:taiga, MONSTER, dungeonsmod:notehead, 5, 1, 1
382, taiga, minecraft:taiga, MONSTER, dungeonsmod:whirlwind, 5, 1, 1
383, taiga, minecraft:taiga, MONSTER, dungeonsmod:pice, 5, 1, 1
384, taiga, minecraft:taiga, MONSTER, experimental_m:praying_mantis, 5, 1, 1
385, taiga, minecraft:taiga, MONSTER, experimental_m:pithecus, 8, 1, 1
386, taiga, minecraft:taiga, MONSTER, touhou_little_maid:fairy, 30, 1, 2
387, taiga, minecraft:taiga, MONSTER, experimental_m:panorpa, 5, 1, 2
388, taiga, minecraft:taiga, MONSTER, experimental_m:morb, 7, 1, 1
389, taiga, minecraft:taiga, MONSTER, experimental_m:lover, 5, 1, 1
390, taiga, minecraft:taiga, MONSTER, experimental_m:kullo, 7, 1, 1
391, taiga, minecraft:taiga, MONSTER, experimental_m:kuko, 5, 1, 1
392, taiga, minecraft:taiga, MONSTER, experimental_m:endermancito, 7, 1, 1
393, taiga, minecraft:taiga, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
394, taiga, minecraft:taiga, MONSTER, experimental_m:chilopoto, 6, 1, 2
395, taiga, minecraft:taiga, MONSTER, experimental_m:baby_skeleton, 5, 1, 2
396, taiga, minecraft:taiga, CREATURE, minecraft:sheep, 22, 2, 3
397, taiga, minecraft:taiga, CREATURE, minecraft:pig, 20, 2, 3
398, taiga, minecraft:taiga, CREATURE, minecraft:chicken, 20, 2, 3
399, taiga, minecraft:taiga, CREATURE, minecraft:cow, 18, 2, 3
400, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 18, 2, 3
401, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 15, 2, 3
402, taiga, minecraft:taiga, CREATURE, minecraft:fox, 18, 2, 4
403, taiga, minecraft:taiga, CREATURE, exoticbirds:robin, 12, 2, 3
404, taiga, minecraft:taiga, CREATURE, exoticbirds:owl, 6, 2, 3
405, taiga, minecraft:taiga, CREATURE, exoticbirds:woodpecker, 12, 2, 3
406, taiga, minecraft:taiga, CREATURE, totalcreaturesfarm_1_16_5:tc_ganso, 20, 1, 3
407, taiga, minecraft:taiga, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
408, taiga, minecraft:taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
409, taiga, minecraft:taiga, CREATURE, alexsmobs:crow, 10, 2, 2
410, taiga, minecraft:taiga, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
411, taiga, minecraft:taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
412, taiga, minecraft:taiga, CREATURE, alexsmobs:crow, 10, 2, 2
413, taiga, minecraft:taiga, CREATURE, monsters_and_girls:red_mushrom_gal, 20, 1, 4
414, taiga, minecraft:taiga, CREATURE, experimental_m:bush, 8, 1, 2
415, taiga, minecraft:taiga, CREATURE, monsters_and_girls:ink_cap, 10, 1, 2
416, taiga, minecraft:taiga, CREATURE, monsters_and_girls:fly_alexgaric, 5, 1, 2
417, taiga, minecraft:taiga, CREATURE, monsters_and_girls:brown_mushroom_gal, 20, 1, 4
418, taiga, minecraft:taiga, CREATURE, untitledduckmod:duck, 22, 1, 2
419, taiga, minecraft:taiga, CREATURE, untitledduckmod:goose, 22, 1, 2
420, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 1, 2
421, taiga, minecraft:taiga, AMBIENT, alexsmobs:fly, 5, 2, 3
422, taiga, minecraft:taiga, AMBIENT, alexsmobs:cockroach, 5, 1, 3
423, taiga, minecraft:taiga, AMBIENT, alexsmobs:fly, 5, 2, 3
424, taiga, minecraft:taiga, AMBIENT, alexsmobs:cockroach, 5, 1, 3
425, taiga, minecraft:taiga, WATER_CREATURE, experimental_m:guara, 10, 1, 1
426, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
427, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
428, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
429, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
430, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
431, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
432, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
433, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
434, taiga, minecraft:taiga, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
435, swamp, minecraft:swamp, MONSTER, minecraft:spider, 30, 1, 2
436, swamp, minecraft:swamp, MONSTER, minecraft:zombie, 30, 1, 2
437, swamp, minecraft:swamp, MONSTER, minecraft:zombie_villager, 5, 1, 1
438, swamp, minecraft:swamp, MONSTER, minecraft:skeleton, 30, 1, 2
439, swamp, minecraft:swamp, MONSTER, minecraft:creeper, 30, 1, 2
440, swamp, minecraft:swamp, MONSTER, minecraft:slime, 30, 1, 2
441, swamp, minecraft:swamp, MONSTER, minecraft:enderman, 10, 1, 2
442, swamp, minecraft:swamp, MONSTER, minecraft:witch, 5, 1, 1
443, swamp, minecraft:swamp, MONSTER, minecraft:slime, 5, 1, 1
444, swamp, minecraft:swamp, MONSTER, geode:redstonegeode, 20, 1, 1
445, swamp, minecraft:swamp, MONSTER, geode:quartzgeode, 20, 1, 1
446, swamp, minecraft:swamp, MONSTER, geode:lapisgeode, 20, 1, 1
447, swamp, minecraft:swamp, MONSTER, geode:irongeode, 20, 1, 1
448, swamp, minecraft:swamp, MONSTER, geode:goldgeode, 20, 1, 1
449, swamp, minecraft:swamp, MONSTER, geode:glowstonegeode, 20, 1, 1
450, swamp, minecraft:swamp, MONSTER, geode:emeraldgeode, 20, 1, 1
451, swamp, minecraft:swamp, MONSTER, geode:diamondgeode, 25, 1, 1
452, swamp, minecraft:swamp, MONSTER, geode:coalgeode, 20, 1, 1
453, swamp, minecraft:swamp, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
454, swamp, minecraft:swamp, MONSTER, experimental_m:vixi, 7, 1, 1
455, swamp, minecraft:swamp, MONSTER, experimental_m:to, 7, 1, 1
456, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head, 8, 1, 1
457, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head, 8, 1, 1
458, swamp, minecraft:swamp, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
459, swamp, minecraft:swamp, MONSTER, experimental_m:salta, 6, 3, 3
460, swamp, minecraft:swamp, MONSTER, experimental_m:rotscal, 5, 1, 1
461, swamp, minecraft:swamp, MONSTER, dungeonsmod:slimond, 5, 1, 1
462, swamp, minecraft:swamp, MONSTER, dungeonsmod:haunter, 10, 1, 1
463, swamp, minecraft:swamp, MONSTER, dungeonsmod:notehead, 5, 1, 1
464, swamp, minecraft:swamp, MONSTER, dungeonsmod:crow, 5, 1, 1
465, swamp, minecraft:swamp, MONSTER, experimental_m:praying_mantis, 5, 1, 1
466, swamp, minecraft:swamp, MONSTER, touhou_little_maid:fairy, 30, 1, 2
467, swamp, minecraft:swamp, MONSTER, experimental_m:pachachito, 7, 1, 1
468, swamp, minecraft:swamp, MONSTER, experimental_m:mummybeetle, 7, 3, 4
469, swamp, minecraft:swamp, MONSTER, experimental_m:mummybeetleclones, 5, 2, 4
470, swamp, minecraft:swamp, MONSTER, experimental_m:morb, 7, 1, 1
471, swamp, minecraft:swamp, MONSTER, experimental_m:lover, 5, 1, 1
472, swamp, minecraft:swamp, MONSTER, experimental_m:lichen_2, 5, 1, 2
473, swamp, minecraft:swamp, MONSTER, experimental_m:kullo, 7, 1, 1
474, swamp, minecraft:swamp, MONSTER, experimental_m:hipnocol, 5, 1, 1
475, swamp, minecraft:swamp, MONSTER, monsters_and_girls:yellow_wisp, 5, 1, 2
476, swamp, minecraft:swamp, MONSTER, experimental_m:endermancito, 7, 1, 1
477, swamp, minecraft:swamp, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
478, swamp, minecraft:swamp, MONSTER, experimental_m:chilopoto, 6, 1, 2
479, swamp, minecraft:swamp, MONSTER, experimental_m:charco, 7, 1, 1
480, swamp, minecraft:swamp, MONSTER, experimental_m:baby_skeleton, 5, 1, 2
481, swamp, minecraft:swamp, MONSTER, monsters_and_girls:green_wisp, 5, 1, 2
482, swamp, minecraft:swamp, MONSTER, experimental_m:baby_acid_slime, 5, 2, 3
483, swamp, minecraft:swamp, MONSTER, experimental_m:acid_slime, 5, 1, 2
484, swamp, minecraft:swamp, MONSTER, monsters_and_girls:blue_wisp, 5, 1, 2
485, swamp, minecraft:swamp, CREATURE, minecraft:sheep, 22, 2, 3
486, swamp, minecraft:swamp, CREATURE, minecraft:pig, 20, 2, 3
487, swamp, minecraft:swamp, CREATURE, minecraft:chicken, 20, 2, 3
488, swamp, minecraft:swamp, CREATURE, minecraft:cow, 18, 2, 3
489, swamp, minecraft:swamp, CREATURE, exoticbirds:flamingo, 8, 2, 3
490, swamp, minecraft:swamp, CREATURE, exoticbirds:hummingbird, 18, 2, 3
491, swamp, minecraft:swamp, CREATURE, exoticbirds:crane, 6, 2, 3
492, swamp, minecraft:swamp, CREATURE, exoticbirds:duck, 10, 1, 2
493, swamp, minecraft:swamp, CREATURE, exoticbirds:heron, 6, 2, 3
494, swamp, minecraft:swamp, CREATURE, exoticbirds:pigeon, 12, 2, 3
495, swamp, minecraft:swamp, CREATURE, aquaculture:box_turtle, 10, 1, 2
496, swamp, minecraft:swamp, CREATURE, totalcreaturesfarm_1_16_5:tc_pato, 20, 1, 3
497, swamp, minecraft:swamp, CREATURE, totalcreaturesfarm_1_16_5:tc_marreco, 20, 1, 3
498, swamp, minecraft:swamp, CREATURE, experimental_m:temnopospawn, 10, 1, 2
499, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 30, 1, 2
500, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
501, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 30, 1, 2
502, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 30, 1, 2
503, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
504, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 30, 1, 2
505, swamp, minecraft:swamp, CREATURE, monsters_and_girls:red_mushrom_gal, 20, 1, 4
506, swamp, minecraft:swamp, CREATURE, monsters_and_girls:ink_cap, 10, 1, 2
507, swamp, minecraft:swamp, CREATURE, monsters_and_girls:fly_alexgaric, 5, 1, 2
508, swamp, minecraft:swamp, CREATURE, monsters_and_girls:brown_mushroom_gal, 20, 1, 4
509, swamp, minecraft:swamp, CREATURE, untitledduckmod:duck, 22, 1, 2
510, swamp, minecraft:swamp, CREATURE, untitledduckmod:goose, 22, 1, 2
511, swamp, minecraft:swamp, AMBIENT, minecraft:bat, 10, 1, 2
512, swamp, minecraft:swamp, AMBIENT, supplementaries:firefly, 5, 3, 6
513, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly, 5, 2, 3
514, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach, 5, 1, 3
515, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly, 5, 2, 3
516, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach, 5, 1, 3
517, swamp, minecraft:swamp, WATER_CREATURE, experimental_m:otto, 7, 1, 2
518, swamp, minecraft:swamp, WATER_CREATURE, minecraft:squid, 5, 1, 2
519, swamp, minecraft:swamp, WATER_CREATURE, experimental_m:guara, 10, 1, 1
520, swamp, minecraft:swamp, WATER_CREATURE, experimental_m:distis, 5, 1, 2
521, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
522, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
523, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
524, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
525, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
526, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
527, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
528, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
529, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
530, swamp, minecraft:swamp, WATER_AMBIENT, upgrade_aquatic:pike, 5, 1, 2
531, swamp, minecraft:swamp, WATER_AMBIENT, upgrade_aquatic:perch, 5, 1, 2
532, river, minecraft:river, MONSTER, minecraft:spider, 30, 1, 2
533, river, minecraft:river, MONSTER, minecraft:zombie, 30, 1, 2
534, river, minecraft:river, MONSTER, minecraft:zombie_villager, 5, 1, 1
535, river, minecraft:river, MONSTER, minecraft:skeleton, 30, 1, 2
536, river, minecraft:river, MONSTER, minecraft:creeper, 30, 1, 2
537, river, minecraft:river, MONSTER, minecraft:slime, 30, 1, 2
538, river, minecraft:river, MONSTER, minecraft:enderman, 10, 1, 2
539, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
540, river, minecraft:river, MONSTER, minecraft:drowned, 20, 1, 1
541, river, minecraft:river, MONSTER, geode:redstonegeode, 20, 1, 1
542, river, minecraft:river, MONSTER, geode:quartzgeode, 20, 1, 1
543, river, minecraft:river, MONSTER, geode:lapisgeode, 20, 1, 1
544, river, minecraft:river, MONSTER, geode:irongeode, 20, 1, 1
545, river, minecraft:river, MONSTER, geode:goldgeode, 20, 1, 1
546, river, minecraft:river, MONSTER, geode:glowstonegeode, 20, 1, 1
547, river, minecraft:river, MONSTER, geode:emeraldgeode, 20, 1, 1
548, river, minecraft:river, MONSTER, geode:diamondgeode, 25, 1, 1
549, river, minecraft:river, MONSTER, geode:coalgeode, 20, 1, 1
550, river, minecraft:river, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
551, river, minecraft:river, MONSTER, alexsmobs:centipede_head, 8, 1, 1
552, river, minecraft:river, MONSTER, alexsmobs:centipede_head, 8, 1, 1
553, river, minecraft:river, MONSTER, experimental_m:skinnerprimerestado, 7, 1, 1
554, river, minecraft:river, MONSTER, experimental_m:rotscal, 5, 1, 1
555, river, minecraft:river, MONSTER, touhou_little_maid:fairy, 30, 1, 2
556, river, minecraft:river, MONSTER, experimental_m:mummybeetle, 7, 3, 4
557, river, minecraft:river, MONSTER, experimental_m:mummybeetleclones, 5, 2, 4
558, river, minecraft:river, MONSTER, experimental_m:morb, 7, 1, 1
559, river, minecraft:river, MONSTER, experimental_m:lameli, 5, 1, 1
560, river, minecraft:river, MONSTER, experimental_m:kullo, 7, 1, 1
561, river, minecraft:river, MONSTER, experimental_m:chunchi_zombie, 5, 2, 3
562, river, minecraft:river, MONSTER, experimental_m:chilopoto, 6, 1, 2
563, river, minecraft:river, MONSTER, experimental_m:acid_slime, 5, 1, 2
564, river, minecraft:river, CREATURE, exoticbirds:kingfisher, 10, 1, 2
565, river, minecraft:river, CREATURE, exoticbirds:swan, 10, 1, 2
566, river, minecraft:river, CREATURE, exoticbirds:crane, 6, 2, 3
567, river, minecraft:river, CREATURE, exoticbirds:duck, 10, 1, 2
568, river, minecraft:river, CREATURE, exoticbirds:heron, 6, 2, 3
569, river, minecraft:river, CREATURE, exoticbirds:pelican, 6, 2, 3
570, river, minecraft:river, CREATURE, totalcreaturesfarm_1_16_5:tc_pato, 20, 1, 3
571, river, minecraft:river, CREATURE, totalcreaturesfarm_1_16_5:tc_marreco, 20, 1, 3
572, river, minecraft:river, CREATURE, alexsmobs:crocodile, 30, 1, 2
573, river, minecraft:river, CREATURE, alexsmobs:platypus, 30, 1, 2
574, river, minecraft:river, CREATURE, alexsmobs:crocodile, 30, 1, 2
575, river, minecraft:river, CREATURE, alexsmobs:platypus, 30, 1, 2
576, river, minecraft:river, CREATURE, untitledduckmod:duck, 22, 1, 2
577, river, minecraft:river, CREATURE, untitledduckmod:goose, 22, 1, 2
578, river, minecraft:river, AMBIENT, minecraft:bat, 10, 1, 2
579, river, minecraft:river, AMBIENT, alexsmobs:fly, 5, 2, 3
580, river, minecraft:river, AMBIENT, alexsmobs:cockroach, 5, 1, 3
581, river, minecraft:river, AMBIENT, alexsmobs:fly, 5, 2, 3
582, river, minecraft:river, AMBIENT, alexsmobs:cockroach, 5, 1, 3
583, river, minecraft:river, WATER_CREATURE, minecraft:squid, 15, 1, 3
584, river, minecraft:river, WATER_CREATURE, experimental_m:otto, 7, 1, 2
585, river, minecraft:river, WATER_CREATURE, experimental_m:guara, 10, 1, 1
586, river, minecraft:river, WATER_CREATURE, experimental_m:distis, 5, 1, 2
587, river, minecraft:river, WATER_CREATURE, experimental_m:coral, 8, 1, 2
588, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
589, river, minecraft:river, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
590, river, minecraft:river, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
591, river, minecraft:river, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
592, river, minecraft:river, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
593, river, minecraft:river, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
594, river, minecraft:river, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
595, river, minecraft:river, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
596, river, minecraft:river, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
597, river, minecraft:river, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
598, river, minecraft:river, WATER_AMBIENT, upgrade_aquatic:pike, 11, 1, 2
599, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 30, 1, 2
600, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 30, 1, 2
601, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 5, 2, 3
602, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 10, 2, 3
603, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 2, 3
604, nether, minecraft:nether_wastes, MONSTER, shretnether:red_jawber, 30, 2, 4
605, nether, minecraft:nether_wastes, MONSTER, minecraft:wither_skeleton, 15, 1, 3
606, nether, minecraft:nether_wastes, MONSTER, netherhexedkingdom:wither_skeleton_horse, 12, 1, 1
607, nether, minecraft:nether_wastes, MONSTER, netherhexedkingdom:wither_skeleton_horse_rider, 20, 1, 3
608, nether, minecraft:nether_wastes, MONSTER, geode:redstonegeode, 20, 1, 1
609, nether, minecraft:nether_wastes, MONSTER, geode:quartzgeode, 20, 1, 1
610, nether, minecraft:nether_wastes, MONSTER, geode:lapisgeode, 20, 1, 1
611, nether, minecraft:nether_wastes, MONSTER, geode:irongeode, 20, 1, 1
612, nether, minecraft:nether_wastes, MONSTER, infernalexp:voline, 30, 1, 3
613, nether, minecraft:nether_wastes, MONSTER, geode:goldgeode, 20, 1, 1
614, nether, minecraft:nether_wastes, MONSTER, geode:glowstonegeode, 20, 1, 1
615, nether, minecraft:nether_wastes, MONSTER, geode:emeraldgeode, 20, 1, 1
616, nether, minecraft:nether_wastes, MONSTER, geode:diamondgeode, 25, 1, 1
617, nether, minecraft:nether_wastes, MONSTER, geode:coalgeode, 20, 1, 1
618, nether, minecraft:nether_wastes, MONSTER, teleportation_crystals:unstable_enderman, 10, 1, 1
