1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
336, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head, 8, 1, 1
337, swamp, minecraft:swamp, MONSTER, alexsmobs:centipede_head, 8, 1, 1
338, swamp, minecraft:swamp, MONSTER, dungeonsmod:slimond, 5, 1, 1
339, swamp, minecraft:swamp, MONSTER, dungeonsmod:haunter, 10, 1, 1
340, swamp, minecraft:swamp, MONSTER, dungeonsmod:notehead, 5, 1, 1
341, swamp, minecraft:swamp, MONSTER, dungeonsmod:crow, 5, 1, 1
342, swamp, minecraft:swamp, MONSTER, touhou_little_maid:fairy, 30, 1, 2
343, swamp, minecraft:swamp, MONSTER, monsters_and_girls:yellow_wisp, 5, 1, 2
344, swamp, minecraft:swamp, MONSTER, monsters_and_girls:green_wisp, 5, 1, 2
345, swamp, minecraft:swamp, MONSTER, monsters_and_girls:blue_wisp, 5, 1, 2
346, swamp, minecraft:swamp, CREATURE, minecraft:sheep, 22, 2, 3
347, swamp, minecraft:swamp, CREATURE, minecraft:pig, 20, 2, 3
348, swamp, minecraft:swamp, CREATURE, minecraft:chicken, 20, 2, 3
349, swamp, minecraft:swamp, CREATURE, minecraft:cow, 18, 2, 3
350, swamp, minecraft:swamp, CREATURE, exoticbirds:flamingo, 8, 2, 3
351, swamp, minecraft:swamp, CREATURE, exoticbirds:hummingbird, 18, 2, 3
352, swamp, minecraft:swamp, CREATURE, exoticbirds:crane, 6, 2, 3
353, swamp, minecraft:swamp, CREATURE, exoticbirds:duck, 10, 1, 2
354, swamp, minecraft:swamp, CREATURE, exoticbirds:heron, 6, 2, 3
355, swamp, minecraft:swamp, CREATURE, exoticbirds:pigeon, 12, 2, 3
356, swamp, minecraft:swamp, CREATURE, aquaculture:box_turtle, 10, 1, 2
357, swamp, minecraft:swamp, CREATURE, totalcreaturesfarm_1_16_5:tc_pato, 20, 1, 3
358, swamp, minecraft:swamp, CREATURE, totalcreaturesfarm_1_16_5:tc_marreco, 20, 1, 3
359, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 30, 1, 2
360, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
361, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 30, 1, 2
362, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 30, 1, 2
363, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
364, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 30, 1, 2
365, swamp, minecraft:swamp, CREATURE, monsters_and_girls:red_mushrom_gal, 20, 1, 4
366, swamp, minecraft:swamp, CREATURE, monsters_and_girls:ink_cap, 10, 1, 2
367, swamp, minecraft:swamp, CREATURE, monsters_and_girls:fly_alexgaric, 5, 1, 2
368, swamp, minecraft:swamp, CREATURE, monsters_and_girls:brown_mushroom_gal, 20, 1, 4
369, swamp, minecraft:swamp, CREATURE, untitledduckmod:duck, 22, 1, 2
370, swamp, minecraft:swamp, CREATURE, untitledduckmod:goose, 22, 1, 2
371, swamp, minecraft:swamp, AMBIENT, minecraft:bat, 10, 1, 2
372, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly, 5, 2, 3
373, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach, 5, 1, 3
374, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly, 5, 2, 3
375, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach, 5, 1, 3
376, swamp, minecraft:swamp, WATER_CREATURE, minecraft:squid, 5, 1, 2
377, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
378, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
379, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
380, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
381, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
382, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
383, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
384, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
385, swamp, minecraft:swamp, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
386, swamp, minecraft:swamp, WATER_AMBIENT, upgrade_aquatic:pike, 5, 1, 2
387, swamp, minecraft:swamp, WATER_AMBIENT, upgrade_aquatic:perch, 5, 1, 2
388, river, minecraft:river, MONSTER, minecraft:spider, 30, 1, 2
389, river, minecraft:river, MONSTER, minecraft:zombie, 30, 1, 2
390, river, minecraft:river, MONSTER, minecraft:zombie_villager, 5, 1, 1
391, river, minecraft:river, MONSTER, minecraft:skeleton, 30, 1, 2
392, river, minecraft:river, MONSTER, minecraft:creeper, 30, 1, 2
393, river, minecraft:river, MONSTER, minecraft:slime, 30, 1, 2
394, river, minecraft:river, MONSTER, minecraft:enderman, 10, 1, 2
395, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
396, river, minecraft:river, MONSTER, minecraft:drowned, 20, 1, 1
397, river, minecraft:river, MONSTER, geode:redstonegeode, 20, 1, 1
398, river, minecraft:river, MONSTER, geode:quartzgeode, 20, 1, 1
399, river, minecraft:river, MONSTER, geode:lapisgeode, 20, 1, 1
400, river, minecraft:river, MONSTER, geode:irongeode, 20, 1, 1
401, river, minecraft:river, MONSTER, geode:goldgeode, 20, 1, 1
402, river, minecraft:river, MONSTER, geode:glowstonegeode, 20, 1, 1
403, river, minecraft:river, MONSTER, geode:emeraldgeode, 20, 1, 1
404, river, minecraft:river, MONSTER, geode:diamondgeode, 25, 1, 1
405, river, minecraft:river, MONSTER, geode:coalgeode, 20, 1, 1
406, river, minecraft:river, MONSTER, alexsmobs:centipede_head, 8, 1, 1
407, river, minecraft:river, MONSTER, alexsmobs:centipede_head, 8, 1, 1
408, river, minecraft:river, MONSTER, touhou_little_maid:fairy, 30, 1, 2
409, river, minecraft:river, CREATURE, exoticbirds:kingfisher, 10, 1, 2
410, river, minecraft:river, CREATURE, exoticbirds:swan, 10, 1, 2
411, river, minecraft:river, CREATURE, exoticbirds:crane, 6, 2, 3
412, river, minecraft:river, CREATURE, exoticbirds:duck, 10, 1, 2
413, river, minecraft:river, CREATURE, exoticbirds:heron, 6, 2, 3
414, river, minecraft:river, CREATURE, exoticbirds:pelican, 6, 2, 3
415, river, minecraft:river, CREATURE, totalcreaturesfarm_1_16_5:tc_pato, 20, 1, 3
416, river, minecraft:river, CREATURE, totalcreaturesfarm_1_16_5:tc_marreco, 20, 1, 3
417, river, minecraft:river, CREATURE, alexsmobs:crocodile, 30, 1, 2
418, river, minecraft:river, CREATURE, alexsmobs:platypus, 30, 1, 2
419, river, minecraft:river, CREATURE, alexsmobs:crocodile, 30, 1, 2
420, river, minecraft:river, CREATURE, alexsmobs:platypus, 30, 1, 2
421, river, minecraft:river, CREATURE, untitledduckmod:duck, 22, 1, 2
422, river, minecraft:river, CREATURE, untitledduckmod:goose, 22, 1, 2
423, river, minecraft:river, AMBIENT, minecraft:bat, 10, 1, 2
424, river, minecraft:river, AMBIENT, alexsmobs:fly, 5, 2, 3
425, river, minecraft:river, AMBIENT, alexsmobs:cockroach, 5, 1, 3
426, river, minecraft:river, AMBIENT, alexsmobs:fly, 5, 2, 3
427, river, minecraft:river, AMBIENT, alexsmobs:cockroach, 5, 1, 3
428, river, minecraft:river, WATER_CREATURE, minecraft:squid, 15, 1, 3
429, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
430, river, minecraft:river, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
431, river, minecraft:river, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
432, river, minecraft:river, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
433, river, minecraft:river, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
434, river, minecraft:river, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 2
435, river, minecraft:river, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
436, river, minecraft:river, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
437, river, minecraft:river, WATER_AMBIENT, aquaculture:catfish, 5, 1, 1
438, river, minecraft:river, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
439, river, minecraft:river, WATER_AMBIENT, upgrade_aquatic:pike, 11, 1, 2
440, nether, minecraft:nether_wastes, MONSTER, minecraft:ghast, 30, 1, 2
441, nether, minecraft:nether_wastes, MONSTER, minecraft:zombified_piglin, 30, 1, 2
442, nether, minecraft:nether_wastes, MONSTER, minecraft:magma_cube, 5, 2, 3
443, nether, minecraft:nether_wastes, MONSTER, minecraft:enderman, 10, 2, 3
444, nether, minecraft:nether_wastes, MONSTER, minecraft:piglin, 15, 2, 3
445, nether, minecraft:nether_wastes, MONSTER, shretnether:red_jawber, 30, 2, 4
446, nether, minecraft:nether_wastes, MONSTER, minecraft:wither_skeleton, 15, 1, 3
447, nether, minecraft:nether_wastes, MONSTER, netherhexedkingdom:wither_skeleton_horse, 12, 1, 1
448, nether, minecraft:nether_wastes, MONSTER, netherhexedkingdom:wither_skeleton_horse_rider, 20, 1, 3
449, nether, minecraft:nether_wastes, MONSTER, geode:redstonegeode, 20, 1, 1
450, nether, minecraft:nether_wastes, MONSTER, geode:quartzgeode, 20, 1, 1
451, nether, minecraft:nether_wastes, MONSTER, geode:lapisgeode, 20, 1, 1
452, nether, minecraft:nether_wastes, MONSTER, geode:irongeode, 20, 1, 1
453, nether, minecraft:nether_wastes, MONSTER, infernalexp:voline, 30, 1, 3
454, nether, minecraft:nether_wastes, MONSTER, geode:goldgeode, 20, 1, 1
455, nether, minecraft:nether_wastes, MONSTER, geode:glowstonegeode, 20, 1, 1
456, nether, minecraft:nether_wastes, MONSTER, geode:emeraldgeode, 20, 1, 1
457, nether, minecraft:nether_wastes, MONSTER, geode:diamondgeode, 25, 1, 1
458, nether, minecraft:nether_wastes, MONSTER, geode:coalgeode, 20, 1, 1
459, nether, minecraft:nether_wastes, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
460, nether, minecraft:nether_wastes, MONSTER, alexsmobs:dropbear, 19, 1, 1
461, nether, minecraft:nether_wastes, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
462, nether, minecraft:nether_wastes, MONSTER, alexsmobs:dropbear, 19, 1, 1
463, nether, minecraft:nether_wastes, MONSTER, monsters_and_girls:infernal_mushroom_gal, 30, 1, 2
464, nether, minecraft:nether_wastes, CREATURE, minecraft:strider, 30, 1, 2
465, nether, minecraft:nether_wastes, CREATURE, untitledduckmod:duck, 22, 1, 2
466, nether, minecraft:nether_wastes, CREATURE, untitledduckmod:goose, 22, 1, 2
467, the_end, minecraft:the_end, MONSTER, minecraft:enderman, 10, 1, 2
468, the_end, minecraft:the_end, MONSTER, minecraft:ghast, 5, 1, 2
469, the_end, minecraft:the_end, MONSTER, minecraft:phantom, 5, 2, 2
470, the_end, minecraft:the_end, MONSTER, minecraft:endermite, 5, 1, 4
471, the_end, minecraft:the_end, MONSTER, geode:redstonegeode, 20, 1, 1
472, the_end, minecraft:the_end, MONSTER, geode:quartzgeode, 20, 1, 1
473, the_end, minecraft:the_end, MONSTER, geode:lapisgeode, 20, 1, 1
474, the_end, minecraft:the_end, MONSTER, geode:irongeode, 20, 1, 1
475, the_end, minecraft:the_end, MONSTER, geode:goldgeode, 20, 1, 1
476, the_end, minecraft:the_end, MONSTER, geode:glowstonegeode, 20, 1, 1
477, the_end, minecraft:the_end, MONSTER, geode:emeraldgeode, 20, 1, 1
478, the_end, minecraft:the_end, MONSTER, geode:diamondgeode, 25, 1, 1
479, the_end, minecraft:the_end, MONSTER, geode:coalgeode, 20, 1, 1
480, the_end, minecraft:the_end, CREATURE, untitledduckmod:duck, 22, 1, 2
481, the_end, minecraft:the_end, CREATURE, untitledduckmod:goose, 22, 1, 2
482, the_end, minecraft:the_end, AMBIENT, monsters_and_girls:endercaris, 6, 1, 4
483, ocean, minecraft:frozen_ocean, MONSTER, minecraft:spider, 30, 1, 2
484, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie, 30, 1, 2
485, ocean, minecraft:frozen_ocean, MONSTER, minecraft:zombie_villager, 5, 1, 1
486, ocean, minecraft:frozen_ocean, MONSTER, minecraft:skeleton, 30, 1, 2
487, ocean, minecraft:frozen_ocean, MONSTER, minecraft:creeper, 30, 1, 2
488, ocean, minecraft:frozen_ocean, MONSTER, minecraft:slime, 30, 1, 2
489, ocean, minecraft:frozen_ocean, MONSTER, minecraft:enderman, 10, 1, 2
490, ocean, minecraft:frozen_ocean, MONSTER, minecraft:witch, 5, 1, 1
491, ocean, minecraft:frozen_ocean, MONSTER, minecraft:drowned, 5, 1, 1
492, ocean, minecraft:frozen_ocean, MONSTER, geode:redstonegeode, 20, 1, 1
493, ocean, minecraft:frozen_ocean, MONSTER, geode:quartzgeode, 20, 1, 1
494, ocean, minecraft:frozen_ocean, MONSTER, geode:lapisgeode, 20, 1, 1
495, ocean, minecraft:frozen_ocean, MONSTER, geode:irongeode, 20, 1, 1
496, ocean, minecraft:frozen_ocean, MONSTER, geode:goldgeode, 20, 1, 1
497, ocean, minecraft:frozen_ocean, MONSTER, geode:glowstonegeode, 20, 1, 1
498, ocean, minecraft:frozen_ocean, MONSTER, geode:emeraldgeode, 20, 1, 1
499, ocean, minecraft:frozen_ocean, MONSTER, geode:diamondgeode, 25, 1, 1
500, ocean, minecraft:frozen_ocean, MONSTER, geode:coalgeode, 20, 1, 1
501, ocean, minecraft:frozen_ocean, MONSTER, touhou_little_maid:fairy, 30, 1, 2
502, ocean, minecraft:frozen_ocean, MONSTER, upgrade_aquatic:thrasher, 30, 1, 2
503, ocean, minecraft:frozen_ocean, CREATURE, minecraft:polar_bear, 5, 1, 2
504, ocean, minecraft:frozen_ocean, CREATURE, exoticbirds:penguin, 6, 2, 3
505, ocean, minecraft:frozen_ocean, CREATURE, alexsmobs:seal, 30, 3, 5
506, ocean, minecraft:frozen_ocean, CREATURE, alexsmobs:seal, 30, 3, 5
507, ocean, minecraft:frozen_ocean, CREATURE, untitledduckmod:duck, 22, 1, 2
508, ocean, minecraft:frozen_ocean, CREATURE, untitledduckmod:goose, 22, 1, 2
509, ocean, minecraft:frozen_ocean, AMBIENT, minecraft:bat, 10, 1, 2
510, ocean, minecraft:frozen_ocean, WATER_CREATURE, minecraft:squid, 15, 1, 3
511, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:orca, 5, 3, 4
512, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 5, 1, 2
513, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:orca, 5, 3, 4
514, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 5, 1, 2
515, ocean, minecraft:frozen_ocean, WATER_CREATURE, dungeonsmod:piranha, 5, 2, 3
516, ocean, minecraft:frozen_ocean, WATER_CREATURE, upgrade_aquatic:glow_squid, 20, 1, 1
517, ocean, minecraft:frozen_ocean, WATER_AMBIENT, minecraft:salmon, 15, 1, 5
518, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:jellyfish, 10, 1, 2
519, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:rainbow_trout, 6, 1, 2
520, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:tuna, 5, 1, 1
521, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_herring, 10, 1, 2
522, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:pollock, 8, 1, 2
523, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_halibut, 5, 1, 1
524, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:pink_salmon, 6, 1, 2
525, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:atlantic_cod, 5, 1, 1
526, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:blackfish, 13, 1, 4
527, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:red_grouper, 6, 1, 2
528, ocean, minecraft:frozen_ocean, WATER_AMBIENT, aquaculture:pacific_halibut, 5, 1, 1
529, river, minecraft:frozen_river, MONSTER, minecraft:spider, 30, 1, 2
530, river, minecraft:frozen_river, MONSTER, minecraft:zombie, 30, 1, 2
531, river, minecraft:frozen_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
532, river, minecraft:frozen_river, MONSTER, minecraft:skeleton, 30, 1, 2
533, river, minecraft:frozen_river, MONSTER, minecraft:creeper, 30, 1, 2
534, river, minecraft:frozen_river, MONSTER, minecraft:slime, 30, 1, 2
535, river, minecraft:frozen_river, MONSTER, minecraft:enderman, 10, 1, 2
536, river, minecraft:frozen_river, MONSTER, minecraft:witch, 5, 1, 1
537, river, minecraft:frozen_river, MONSTER, minecraft:drowned, 5, 1, 1
538, river, minecraft:frozen_river, MONSTER, geode:redstonegeode, 20, 1, 1
539, river, minecraft:frozen_river, MONSTER, geode:quartzgeode, 20, 1, 1
540, river, minecraft:frozen_river, MONSTER, geode:lapisgeode, 20, 1, 1
541, river, minecraft:frozen_river, MONSTER, geode:irongeode, 20, 1, 1
542, river, minecraft:frozen_river, MONSTER, geode:goldgeode, 20, 1, 1
543, river, minecraft:frozen_river, MONSTER, geode:glowstonegeode, 20, 1, 1
544, river, minecraft:frozen_river, MONSTER, geode:emeraldgeode, 20, 1, 1
545, river, minecraft:frozen_river, MONSTER, geode:diamondgeode, 25, 1, 1
546, river, minecraft:frozen_river, MONSTER, geode:coalgeode, 20, 1, 1
547, river, minecraft:frozen_river, MONSTER, alexsmobs:centipede_head, 8, 1, 1
548, river, minecraft:frozen_river, MONSTER, alexsmobs:centipede_head, 8, 1, 1
549, river, minecraft:frozen_river, MONSTER, touhou_little_maid:fairy, 30, 1, 2
550, river, minecraft:frozen_river, CREATURE, exoticbirds:penguin, 6, 2, 3
551, river, minecraft:frozen_river, CREATURE, exoticbirds:crane, 6, 2, 3
552, river, minecraft:frozen_river, CREATURE, exoticbirds:duck, 10, 1, 2
553, river, minecraft:frozen_river, CREATURE, exoticbirds:heron, 6, 2, 3
554, river, minecraft:frozen_river, CREATURE, untitledduckmod:duck, 22, 1, 2
555, river, minecraft:frozen_river, CREATURE, untitledduckmod:goose, 22, 1, 2
556, river, minecraft:frozen_river, AMBIENT, minecraft:bat, 10, 1, 2
557, river, minecraft:frozen_river, AMBIENT, alexsmobs:fly, 5, 2, 3
558, river, minecraft:frozen_river, AMBIENT, alexsmobs:cockroach, 5, 1, 3
559, river, minecraft:frozen_river, AMBIENT, alexsmobs:fly, 5, 2, 3
560, river, minecraft:frozen_river, AMBIENT, alexsmobs:cockroach, 5, 1, 3
561, river, minecraft:frozen_river, WATER_CREATURE, minecraft:squid, 15, 1, 3
562, river, minecraft:frozen_river, WATER_AMBIENT, minecraft:salmon, 5, 1, 5
563, river, minecraft:frozen_river, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
564, river, minecraft:frozen_river, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
565, river, minecraft:frozen_river, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
566, river, minecraft:frozen_river, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
567, river, minecraft:frozen_river, WATER_AMBIENT, aquaculture:pink_salmon, 6, 1, 2
568, river, minecraft:frozen_river, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
569, river, minecraft:frozen_river, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
570, river, minecraft:frozen_river, WATER_AMBIENT, upgrade_aquatic:pike, 11, 1, 2
571, icy, minecraft:snowy_tundra, MONSTER, minecraft:spider, 30, 1, 2
572, icy, minecraft:snowy_tundra, MONSTER, minecraft:zombie, 30, 1, 2
573, icy, minecraft:snowy_tundra, MONSTER, minecraft:zombie_villager, 5, 1, 1
574, icy, minecraft:snowy_tundra, MONSTER, minecraft:skeleton, 20, 2, 3
575, icy, minecraft:snowy_tundra, MONSTER, minecraft:creeper, 30, 1, 2
576, icy, minecraft:snowy_tundra, MONSTER, minecraft:slime, 30, 1, 2
577, icy, minecraft:snowy_tundra, MONSTER, minecraft:enderman, 10, 1, 2
578, icy, minecraft:snowy_tundra, MONSTER, minecraft:witch, 5, 1, 1
579, icy, minecraft:snowy_tundra, MONSTER, minecraft:stray, 30, 1, 2
580, icy, minecraft:snowy_tundra, MONSTER, geode:redstonegeode, 20, 1, 1
581, icy, minecraft:snowy_tundra, MONSTER, geode:quartzgeode, 20, 1, 1
582, icy, minecraft:snowy_tundra, MONSTER, geode:lapisgeode, 20, 1, 1
583, icy, minecraft:snowy_tundra, MONSTER, geode:irongeode, 20, 1, 1
584, icy, minecraft:snowy_tundra, MONSTER, geode:goldgeode, 20, 1, 1
585, icy, minecraft:snowy_tundra, MONSTER, geode:glowstonegeode, 20, 1, 1
586, icy, minecraft:snowy_tundra, MONSTER, geode:emeraldgeode, 20, 1, 1
587, icy, minecraft:snowy_tundra, MONSTER, geode:diamondgeode, 25, 1, 1
588, icy, minecraft:snowy_tundra, MONSTER, geode:coalgeode, 20, 1, 1
589, icy, minecraft:snowy_tundra, MONSTER, alexsmobs:centipede_head, 8, 1, 1
590, icy, minecraft:snowy_tundra, MONSTER, alexsmobs:centipede_head, 8, 1, 1
591, icy, minecraft:snowy_tundra, MONSTER, dungeonsmod:notehead, 5, 1, 1
592, icy, minecraft:snowy_tundra, MONSTER, dungeonsmod:whirlwind, 5, 1, 1
593, icy, minecraft:snowy_tundra, MONSTER, dungeonsmod:pice, 5, 1, 1
594, icy, minecraft:snowy_tundra, MONSTER, touhou_little_maid:fairy, 30, 1, 2
595, icy, minecraft:snowy_tundra, CREATURE, minecraft:rabbit, 10, 2, 3
596, icy, minecraft:snowy_tundra, CREATURE, minecraft:polar_bear, 5, 1, 2
597, icy, minecraft:snowy_tundra, CREATURE, exoticbirds:penguin, 6, 2, 3
598, icy, minecraft:snowy_tundra, CREATURE, alexsmobs:moose, 9, 3, 4
599, icy, minecraft:snowy_tundra, CREATURE, alexsmobs:moose, 9, 3, 4
600, icy, minecraft:snowy_tundra, CREATURE, minecraft:sheep, 5, 2, 3
601, icy, minecraft:snowy_tundra, CREATURE, minecraft:fox, 5, 1, 1
602, icy, minecraft:snowy_tundra, CREATURE, untitledduckmod:duck, 22, 1, 2
603, icy, minecraft:snowy_tundra, CREATURE, untitledduckmod:goose, 22, 1, 2
604, icy, minecraft:snowy_tundra, AMBIENT, minecraft:bat, 10, 1, 2
605, icy, minecraft:snowy_tundra, AMBIENT, alexsmobs:fly, 5, 2, 3
606, icy, minecraft:snowy_tundra, AMBIENT, alexsmobs:cockroach, 5, 1, 3
607, icy, minecraft:snowy_tundra, AMBIENT, alexsmobs:fly, 5, 2, 3
608, icy, minecraft:snowy_tundra, AMBIENT, alexsmobs:cockroach, 5, 1, 3
609, icy, minecraft:snowy_tundra, WATER_AMBIENT, aquaculture:muskellunge, 5, 1, 1
610, icy, minecraft:snowy_tundra, WATER_AMBIENT, aquaculture:carp, 10, 1, 2
611, icy, minecraft:snowy_tundra, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 2
612, icy, minecraft:snowy_tundra, WATER_AMBIENT, aquaculture:perch, 30, 1, 2
613, icy, minecraft:snowy_tundra, WATER_AMBIENT, aquaculture:minnow, 18, 1, 2
614, icy, minecraft:snowy_tundra, WATER_AMBIENT, aquaculture:bluegill, 30, 1, 2
615, icy, minecraft:snowy_mountains, MONSTER, minecraft:spider, 30, 1, 2
616, icy, minecraft:snowy_mountains, MONSTER, minecraft:zombie, 30, 1, 2
617, icy, minecraft:snowy_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
618, icy, minecraft:snowy_mountains, MONSTER, minecraft:skeleton, 20, 2, 3
619, icy, minecraft:snowy_mountains, MONSTER, minecraft:creeper, 30, 1, 2
